ID,RAC1P,SEX,REGION,PINCP,ST,COW,CIT,NATIVITY,MSP,SCHL,DIS,MIL
31151,1,1,4,,53,,1,1,,,2,
31152,1,2,4,30250.0,53,2.0,1,1,6.0,22.0,2,4.0
31153,1,1,4,28000.0,53,1.0,1,1,1.0,21.0,2,4.0
31154,1,2,4,58000.0,53,4.0,1,1,4.0,19.0,1,4.0
31155,9,1,4,140000.0,53,1.0,1,1,1.0,24.0,2,4.0
31156,1,1,4,120000.0,53,7.0,4,2,1.0,23.0,2,4.0
31157,1,1,4,42600.0,53,1.0,1,1,4.0,20.0,2,4.0
31158,1,2,4,8000.0,53,2.0,1,1,1.0,21.0,2,4.0
31159,1,1,4,75000.0,53,1.0,1,1,4.0,16.0,2,4.0
31160,1,2,4,15000.0,53,2.0,1,1,1.0,20.0,2,4.0
31161,7,1,4,52600.0,53,5.0,4,2,1.0,19.0,1,2.0
31162,1,2,4,38200.0,53,6.0,1,1,1.0,22.0,2,4.0
31163,2,1,4,86600.0,53,1.0,1,1,1.0,19.0,2,4.0
31164,9,2,4,34200.0,53,4.0,2,1,1.0,21.0,2,4.0
31165,9,1,4,50000.0,53,1.0,1,1,2.0,18.0,2,4.0
31166,9,1,4,,53,,1,1,,,2,
31167,1,1,4,25000.0,53,1.0,1,1,3.0,21.0,2,4.0
31168,9,1,4,20000.0,53,1.0,1,1,6.0,16.0,2,4.0
31169,1,2,4,12000.0,53,1.0,1,1,6.0,16.0,2,4.0
31170,1,1,4,,53,,1,1,,,2,
31171,1,1,4,240000.0,53,1.0,1,1,4.0,16.0,2,2.0
31172,1,2,4,17300.0,53,,1,1,1.0,20.0,1,4.0
31173,1,2,4,73000.0,53,3.0,1,1,1.0,22.0,2,4.0
31174,2,2,4,20800.0,53,,1,1,3.0,21.0,1,4.0
31175,6,2,4,0.0,53,1.0,1,1,6.0,19.0,2,4.0
31176,1,1,4,60600.0,53,,1,1,1.0,23.0,2,4.0
31177,1,1,4,4400.0,53,,1,1,1.0,19.0,1,4.0
31178,1,1,4,,53,,1,1,,11.0,2,
31179,8,1,4,35000.0,53,1.0,1,1,6.0,16.0,2,4.0
31180,1,2,4,,53,,1,1,,5.0,2,
31181,6,2,4,4.0,53,,4,2,6.0,11.0,2,
31182,1,1,4,158000.0,53,1.0,1,1,1.0,22.0,2,4.0
31183,1,1,4,931000.0,53,1.0,1,1,1.0,24.0,2,4.0
31184,1,1,4,,53,,1,1,,3.0,2,
31185,1,1,4,300000.0,53,1.0,1,1,1.0,21.0,2,4.0
31186,1,1,4,305000.0,53,1.0,1,1,1.0,21.0,2,4.0
31187,1,1,4,,53,,1,1,,1.0,2,
31188,1,1,4,20800.0,53,1.0,1,1,1.0,20.0,1,4.0
31189,1,2,4,,53,,1,1,,6.0,2,
31190,9,2,4,20000.0,53,1.0,5,2,1.0,18.0,1,4.0
31191,1,2,4,0.0,53,1.0,1,1,1.0,16.0,2,4.0
31192,9,2,4,6200.0,53,1.0,1,1,4.0,16.0,1,4.0
31193,9,1,4,27000.0,53,1.0,1,1,6.0,15.0,2,4.0
31194,1,1,4,65000.0,53,1.0,1,1,1.0,16.0,2,4.0
31195,1,1,4,20000.0,53,1.0,1,1,6.0,16.0,2,4.0
31196,1,2,4,0.0,53,,1,1,6.0,13.0,2,
31197,8,1,4,35100.0,53,1.0,1,1,6.0,22.0,2,4.0
31198,1,1,4,3000.0,53,7.0,1,1,6.0,21.0,2,2.0
31199,1,2,4,46010.0,53,,1,1,1.0,21.0,2,4.0
31200,9,1,4,25000.0,53,1.0,1,1,6.0,16.0,2,4.0
31201,1,1,4,34000.0,53,1.0,1,1,6.0,20.0,2,4.0
31202,9,2,4,23000.0,53,1.0,5,2,6.0,14.0,2,4.0
31203,1,1,4,58000.0,53,1.0,1,1,1.0,20.0,2,4.0
31204,1,2,4,0.0,53,,1,1,6.0,14.0,2,4.0
31205,1,1,4,12400.0,53,,1,1,1.0,23.0,2,4.0
31206,1,2,4,,53,,1,1,,,2,
31207,1,1,4,,53,,1,1,,8.0,2,
31208,1,2,4,0.0,53,9.0,1,1,6.0,21.0,2,4.0
31209,1,1,4,,53,,1,1,,2.0,2,
31210,9,1,4,71000.0,53,1.0,5,2,1.0,9.0,2,4.0
31211,1,1,4,60000.0,53,5.0,1,1,1.0,19.0,2,1.0
31212,1,1,4,104000.0,53,3.0,1,1,1.0,21.0,2,3.0
31213,1,2,4,56000.0,53,1.0,1,1,1.0,18.0,2,4.0
31214,1,1,4,46500.0,53,2.0,1,1,6.0,22.0,2,4.0
31215,6,2,4,,53,,1,1,,12.0,2,
31216,1,1,4,168270.0,53,1.0,1,1,1.0,21.0,2,4.0
31217,1,1,4,103260.0,53,1.0,1,1,2.0,19.0,2,2.0
31218,1,2,4,44500.0,53,2.0,1,1,3.0,24.0,2,4.0
31219,1,2,4,36000.0,53,7.0,1,1,1.0,16.0,2,4.0
31220,1,2,4,67100.0,53,4.0,4,2,1.0,23.0,1,4.0
31221,1,2,4,,53,,1,1,,,2,
31222,6,2,4,31000.0,53,2.0,4,2,1.0,21.0,2,4.0
31223,1,1,4,232000.0,53,1.0,1,1,1.0,22.0,2,4.0
31224,1,1,4,,53,,1,1,,5.0,2,
31225,1,1,4,0.0,53,,1,1,1.0,22.0,1,4.0
31226,1,2,4,0.0,53,,4,2,1.0,20.0,2,4.0
31227,6,2,4,157000.0,53,2.0,4,2,1.0,22.0,2,4.0
31228,1,2,4,10200.0,53,6.0,1,1,1.0,18.0,2,4.0
31229,9,1,4,,53,,1,1,,8.0,2,
31230,9,1,4,178000.0,53,1.0,1,1,1.0,19.0,2,4.0
31231,1,1,4,,53,,1,1,,11.0,2,
31232,9,2,4,0.0,53,,1,1,6.0,11.0,2,
31233,1,2,4,337000.0,53,1.0,1,1,1.0,16.0,2,4.0
31234,1,1,4,0.0,53,,1,1,1.0,16.0,1,2.0
31235,1,2,4,42500.0,53,1.0,1,1,1.0,17.0,2,4.0
31236,1,2,4,72000.0,53,1.0,1,1,1.0,21.0,2,4.0
31237,1,1,4,47500.0,53,1.0,1,1,1.0,16.0,2,4.0
31238,1,2,4,39300.0,53,5.0,1,1,1.0,21.0,2,4.0
31239,1,1,4,9900.0,53,1.0,1,1,6.0,22.0,2,4.0
31240,9,1,4,10800.0,53,1.0,1,1,6.0,21.0,2,4.0
31241,1,1,4,97000.0,53,3.0,1,1,1.0,20.0,2,4.0
31242,6,1,4,0.0,53,,4,2,2.0,21.0,1,4.0
31243,6,2,4,0.0,53,,4,2,1.0,16.0,2,4.0
31244,9,1,4,64200.0,53,,1,1,1.0,21.0,1,2.0
31245,1,1,4,56160.0,53,,1,1,1.0,21.0,2,2.0
31246,5,2,4,88000.0,53,7.0,1,1,1.0,17.0,2,4.0
31247,1,1,4,25000.0,53,1.0,1,1,5.0,15.0,1,4.0
31248,1,2,4,50000.0,53,2.0,1,1,1.0,16.0,2,4.0
31249,9,1,4,17000.0,53,1.0,1,1,6.0,18.0,2,4.0
31250,1,2,4,40000.0,53,2.0,1,1,6.0,21.0,2,4.0
31251,1,2,4,33700.0,53,,1,1,1.0,19.0,1,4.0
31252,1,1,4,61000.0,53,,1,1,6.0,22.0,2,2.0
31253,1,1,4,85000.0,53,4.0,1,1,1.0,19.0,2,4.0
31254,3,1,4,44000.0,53,6.0,1,1,1.0,1.0,2,4.0
31255,1,1,4,170000.0,53,1.0,1,1,1.0,21.0,2,4.0
31256,9,2,4,0.0,53,1.0,1,1,3.0,20.0,2,4.0
31257,1,2,4,0.0,53,,1,1,6.0,11.0,2,
31258,1,1,4,,53,,1,1,,10.0,2,
31259,1,2,4,0.0,53,,4,2,1.0,16.0,2,4.0
31260,2,2,4,,53,,1,1,,8.0,2,
31261,1,2,4,16400.0,53,6.0,1,1,2.0,21.0,2,4.0
31262,1,2,4,,53,,1,1,,11.0,2,
31263,1,2,4,,53,,1,1,,4.0,2,
31264,1,1,4,,53,,1,1,,6.0,2,
31265,1,1,4,,53,,1,1,,,2,
31266,1,1,4,3400.0,53,,1,1,1.0,16.0,2,4.0
31267,9,1,4,,53,,1,1,,8.0,2,
31268,1,1,4,166860.0,53,5.0,1,1,3.0,21.0,2,2.0
31269,1,2,4,40020.0,53,1.0,1,1,4.0,15.0,2,4.0
31270,2,2,4,50000.0,53,2.0,1,1,6.0,21.0,2,4.0
31271,1,1,4,36000.0,53,,1,1,4.0,16.0,1,2.0
31272,1,2,4,20000.0,53,1.0,1,1,6.0,20.0,2,4.0
31273,1,1,4,83000.0,53,1.0,1,1,1.0,21.0,2,4.0
31274,1,2,4,10800.0,53,,1,1,1.0,16.0,1,4.0
31275,9,1,4,7000.0,53,2.0,1,1,6.0,19.0,2,4.0
31276,1,2,4,49000.0,53,7.0,1,1,1.0,16.0,2,4.0
31277,1,2,4,61000.0,53,3.0,1,1,1.0,21.0,2,4.0
31278,9,1,4,500.0,53,1.0,1,1,6.0,16.0,2,4.0
31279,1,1,4,190000.0,53,1.0,1,1,6.0,21.0,2,4.0
31280,1,2,4,40730.0,53,,1,1,3.0,21.0,1,4.0
31281,1,2,4,0.0,53,1.0,1,1,1.0,1.0,1,4.0
31282,1,1,4,,53,,1,1,,2.0,2,
31283,9,2,4,60000.0,53,1.0,1,1,6.0,22.0,2,4.0
31284,9,2,4,3000.0,53,6.0,1,1,6.0,16.0,2,4.0
31285,6,2,4,5000.0,53,5.0,1,1,6.0,16.0,2,4.0
31286,3,2,4,,53,,1,1,,1.0,2,
31287,6,1,4,300000.0,53,1.0,5,2,1.0,22.0,2,4.0
31288,9,1,4,0.0,53,9.0,1,1,6.0,20.0,2,4.0
31289,1,2,4,26920.0,53,3.0,1,1,4.0,19.0,2,4.0
31290,1,2,4,16000.0,53,4.0,1,1,1.0,22.0,2,4.0
31291,1,1,4,95000.0,53,3.0,1,1,1.0,22.0,2,4.0
31292,1,1,4,,53,,1,1,,6.0,2,
31293,8,2,4,12000.0,53,1.0,1,1,1.0,1.0,2,4.0
31294,9,1,4,112000.0,53,2.0,1,1,1.0,22.0,2,4.0
31295,1,1,4,94200.0,53,,1,1,1.0,22.0,2,2.0
31296,1,1,4,125000.0,53,1.0,1,1,1.0,21.0,2,4.0
31297,8,1,4,96000.0,53,4.0,1,1,1.0,21.0,2,2.0
31298,9,1,4,,53,,1,1,,1.0,2,
31299,6,2,4,65000.0,53,5.0,4,2,1.0,19.0,2,2.0
31300,1,2,4,22000.0,53,3.0,1,1,1.0,18.0,2,4.0
31301,1,1,4,,53,,1,1,,2.0,2,
31302,6,2,4,100000.0,53,1.0,5,2,2.0,20.0,2,4.0
31303,1,2,4,8400.0,53,1.0,1,1,1.0,20.0,2,4.0
31304,6,1,4,160000.0,53,7.0,4,2,6.0,1.0,2,4.0
31305,9,2,4,,53,,1,1,,,2,
31306,1,1,4,0.0,53,1.0,1,1,6.0,21.0,1,4.0
31307,1,1,4,,53,,1,1,,9.0,2,
31308,1,1,4,181600.0,53,1.0,1,1,1.0,21.0,2,4.0
31309,1,2,4,8180.0,53,,1,1,1.0,20.0,1,4.0
31310,9,1,4,45000.0,53,1.0,1,1,1.0,14.0,2,4.0
31311,6,1,4,135000.0,53,1.0,5,2,2.0,21.0,2,4.0
31312,1,1,4,293000.0,53,3.0,1,1,1.0,22.0,2,4.0
31313,1,1,4,,53,,1,1,,,2,
31314,8,1,4,45000.0,53,6.0,1,1,6.0,21.0,2,4.0
31315,1,2,4,54000.0,53,,1,1,3.0,21.0,2,4.0
31316,1,1,4,,53,,1,1,,9.0,2,
31317,2,1,4,0.0,53,,4,2,6.0,11.0,2,
31318,1,1,4,,53,,1,1,,1.0,2,
31319,8,2,4,,53,,1,1,,,2,
31320,1,2,4,24000.0,53,3.0,1,1,1.0,17.0,2,4.0
31321,1,1,4,12000.0,53,3.0,1,1,1.0,18.0,2,2.0
31322,1,2,4,20000.0,53,1.0,1,1,6.0,16.0,2,4.0
31323,3,2,4,2000.0,53,,1,1,6.0,13.0,2,
31324,1,1,4,150000.0,53,1.0,1,1,4.0,21.0,2,4.0
31325,6,1,4,91300.0,53,5.0,4,2,3.0,21.0,2,4.0
31326,1,1,4,43200.0,53,4.0,1,1,4.0,17.0,1,2.0
31327,8,1,4,,53,,1,1,,8.0,2,
31328,1,2,4,70000.0,53,1.0,1,1,1.0,21.0,2,4.0
31329,9,2,4,,53,,1,1,,1.0,2,
31330,9,2,4,,53,,1,1,,,2,
31331,1,1,4,150000.0,53,7.0,1,1,1.0,19.0,2,2.0
31332,9,2,4,2000.0,53,,1,1,6.0,16.0,2,4.0
31333,1,2,4,10100.0,53,,1,1,1.0,17.0,2,4.0
31334,6,1,4,626000.0,53,1.0,5,2,1.0,22.0,2,4.0
31335,1,2,4,30000.0,53,1.0,1,1,1.0,20.0,2,4.0
31336,1,1,4,626000.0,53,7.0,1,1,1.0,21.0,2,4.0
31337,3,1,4,10000.0,53,,1,1,1.0,11.0,1,4.0
31338,9,1,4,28000.0,53,1.0,1,1,6.0,19.0,2,4.0
31339,9,1,4,,53,,1,1,,3.0,2,
31340,1,2,4,,53,,1,1,,3.0,2,
31341,6,1,4,150100.0,53,1.0,1,1,1.0,21.0,2,4.0
31342,1,1,4,,53,,1,1,,,2,
31343,1,2,4,200440.0,53,7.0,3,1,1.0,24.0,1,4.0
31344,1,1,4,0.0,53,2.0,1,1,4.0,21.0,1,4.0
31345,1,1,4,60000.0,53,2.0,4,2,6.0,20.0,2,4.0
31346,1,1,4,960.0,53,1.0,1,1,4.0,19.0,2,2.0
31347,1,1,4,13000.0,53,1.0,1,1,6.0,16.0,2,4.0
31348,1,2,4,300.0,53,3.0,1,1,1.0,20.0,2,4.0
31349,1,1,4,36000.0,53,1.0,1,1,6.0,21.0,2,4.0
31350,1,2,4,8200.0,53,,1,1,1.0,14.0,2,4.0
31351,1,1,4,39800.0,53,1.0,1,1,1.0,19.0,2,4.0
31352,1,1,4,52600.0,53,,1,1,1.0,22.0,1,2.0
31353,1,1,4,30000.0,53,1.0,1,1,6.0,21.0,2,4.0
31354,1,1,4,28800.0,53,,1,1,1.0,16.0,1,2.0
31355,9,1,4,72000.0,53,1.0,1,1,1.0,21.0,2,4.0
31356,1,2,4,,53,,1,1,,2.0,2,
31357,1,2,4,0.0,53,1.0,1,1,1.0,20.0,2,2.0
31358,1,1,4,21700.0,53,1.0,1,1,6.0,16.0,2,4.0
31359,1,1,4,300.0,53,,1,1,6.0,13.0,2,4.0
31360,9,2,4,35000.0,53,1.0,4,2,1.0,1.0,2,4.0
31361,1,1,4,32000.0,53,1.0,1,1,6.0,16.0,2,4.0
31362,1,1,4,65000.0,53,5.0,1,1,1.0,20.0,2,4.0
31363,9,1,4,,53,,1,1,,4.0,2,
31364,9,1,4,0.0,53,,1,1,6.0,12.0,2,
31365,6,2,4,18000.0,53,1.0,4,2,1.0,16.0,1,4.0
31366,2,1,4,0.0,53,,4,2,6.0,12.0,2,
31367,1,2,4,78000.0,53,5.0,1,1,4.0,21.0,2,4.0
31368,1,2,4,122000.0,53,1.0,1,1,4.0,22.0,2,4.0
31369,1,2,4,9500.0,53,1.0,4,2,5.0,16.0,2,4.0
31370,9,1,4,108000.0,53,3.0,1,1,1.0,19.0,2,2.0
31371,9,2,4,0.0,53,,1,1,1.0,18.0,2,4.0
31372,9,2,4,89000.0,53,1.0,3,1,6.0,21.0,2,4.0
31373,1,2,4,29000.0,53,1.0,1,1,1.0,19.0,2,4.0
31374,1,1,4,60000.0,53,3.0,1,1,1.0,20.0,2,4.0
31375,2,1,4,14350.0,53,9.0,1,1,4.0,20.0,2,4.0
31376,1,2,4,80000.0,53,3.0,1,1,1.0,22.0,2,4.0
31377,1,1,4,106000.0,53,1.0,1,1,1.0,22.0,2,4.0
31378,1,2,4,,53,,1,1,,9.0,2,
31379,1,2,4,7100.0,53,,1,1,1.0,16.0,2,4.0
31380,1,1,4,55000.0,53,1.0,1,1,1.0,17.0,2,4.0
31381,1,1,4,29000.0,53,,1,1,1.0,22.0,1,2.0
31382,1,2,4,,53,,1,1,,9.0,2,
31383,1,2,4,,53,,1,1,,10.0,2,
31384,7,1,4,,53,,1,1,,9.0,2,
31385,1,1,4,0.0,53,,1,1,6.0,12.0,2,
31386,1,2,4,,53,,1,1,,6.0,2,
31387,1,2,4,120000.0,53,2.0,1,1,4.0,21.0,2,4.0
31388,1,1,4,33200.0,53,,1,1,3.0,16.0,1,2.0
31389,1,1,4,92600.0,53,6.0,1,1,1.0,20.0,2,4.0
31390,1,2,4,80000.0,53,1.0,1,1,6.0,21.0,2,4.0
31391,3,2,4,24100.0,53,3.0,1,1,4.0,16.0,1,4.0
31392,9,1,4,,53,,1,1,,,2,
31393,1,1,4,217610.0,53,1.0,3,1,1.0,23.0,2,4.0
31394,1,1,4,90000.0,53,1.0,1,1,1.0,22.0,2,4.0
31395,9,2,4,0.0,53,,5,2,6.0,12.0,2,
31396,1,2,4,32700.0,53,1.0,1,1,6.0,19.0,2,4.0
31397,1,1,4,,53,,1,1,,2.0,2,
31398,1,1,4,250200.0,53,1.0,1,1,1.0,22.0,2,4.0
31399,1,2,4,36000.0,53,6.0,1,1,1.0,21.0,2,4.0
31400,1,2,4,0.0,53,,1,1,6.0,14.0,1,4.0
31401,1,1,4,17000.0,53,1.0,1,1,6.0,21.0,2,4.0
31402,1,1,4,96100.0,53,4.0,1,1,2.0,24.0,2,4.0
31403,1,2,4,58000.0,53,3.0,1,1,1.0,22.0,2,2.0
31404,1,1,4,2000.0,53,4.0,1,1,6.0,19.0,2,4.0
31405,1,2,4,0.0,53,1.0,1,1,6.0,19.0,2,4.0
31406,7,1,4,60000.0,53,5.0,1,1,1.0,21.0,2,1.0
31407,9,2,4,,53,,1,1,,9.0,2,
31408,1,2,4,84000.0,53,1.0,1,1,4.0,21.0,1,4.0
31409,8,2,4,46000.0,53,1.0,1,1,1.0,17.0,1,4.0
31410,1,2,4,7000.0,53,1.0,1,1,6.0,21.0,2,4.0
31411,6,1,4,7500.0,53,6.0,1,1,6.0,20.0,2,4.0
31412,1,2,4,,53,,1,1,,6.0,2,
31413,1,2,4,90100.0,53,1.0,1,1,4.0,21.0,2,4.0
31414,1,2,4,,53,,1,1,,4.0,2,
31415,1,1,4,237000.0,53,1.0,1,1,1.0,16.0,2,4.0
31416,1,1,4,175000.0,53,6.0,1,1,1.0,20.0,2,4.0
31417,2,2,4,31800.0,53,1.0,4,2,5.0,16.0,2,4.0
31418,1,2,4,2000.0,53,9.0,1,1,6.0,13.0,2,4.0
31419,1,1,4,12300.0,53,,1,1,1.0,16.0,2,4.0
31420,1,1,4,0.0,53,,1,1,6.0,13.0,2,
31421,1,1,4,160900.0,53,1.0,1,1,1.0,16.0,1,4.0
31422,9,1,4,50000.0,53,1.0,5,2,6.0,11.0,2,4.0
31423,1,1,4,40000.0,53,1.0,1,1,6.0,20.0,2,4.0
31424,1,2,4,9300.0,53,,1,1,3.0,13.0,1,4.0
31425,1,2,4,24600.0,53,,1,1,4.0,17.0,2,4.0
31426,9,2,4,11150.0,53,1.0,5,2,1.0,1.0,2,4.0
31427,1,1,4,100000.0,53,1.0,1,1,6.0,21.0,2,4.0
31428,1,1,4,56400.0,53,1.0,1,1,1.0,16.0,2,4.0
31429,1,2,4,0.0,53,,1,1,6.0,23.0,2,4.0
31430,9,1,4,27000.0,53,,4,2,1.0,21.0,2,4.0
31431,1,2,4,10100.0,53,,1,1,4.0,22.0,2,4.0
31432,8,1,4,,53,,1,1,,7.0,2,
31433,1,2,4,82890.0,53,,1,1,3.0,22.0,1,4.0
31434,1,2,4,91080.0,53,1.0,1,1,6.0,21.0,2,4.0
31435,1,1,4,36900.0,53,1.0,1,1,1.0,19.0,2,4.0
31436,1,2,4,29400.0,53,6.0,1,1,1.0,21.0,2,4.0
31437,1,2,4,83000.0,53,3.0,1,1,1.0,21.0,2,4.0
31438,6,2,4,,53,,1,1,,,2,
31439,1,2,4,,53,,1,1,,5.0,2,
31440,1,1,4,129000.0,53,6.0,1,1,1.0,22.0,2,4.0
31441,1,1,4,38000.0,53,1.0,1,1,1.0,14.0,2,4.0
31442,1,1,4,60400.0,53,,1,1,1.0,16.0,1,4.0
31443,9,2,4,8900.0,53,1.0,5,2,3.0,7.0,2,4.0
31444,9,1,4,,53,,1,1,,,1,
31445,1,1,4,131000.0,53,5.0,3,1,1.0,23.0,2,1.0
31446,1,2,4,,53,,1,1,,11.0,2,
31447,9,2,4,38000.0,53,5.0,1,1,1.0,16.0,2,1.0
31448,9,2,4,,53,,1,1,,,2,
31449,1,1,4,6800.0,53,1.0,1,1,4.0,20.0,2,3.0
31450,1,2,4,100000.0,53,2.0,1,1,1.0,22.0,2,4.0
31451,1,1,4,27300.0,53,,1,1,1.0,21.0,2,2.0
31452,9,2,4,,53,,1,1,,1.0,2,
31453,1,1,4,40800.0,53,,1,1,4.0,16.0,1,2.0
31454,1,2,4,93000.0,53,3.0,1,1,1.0,16.0,2,4.0
31455,9,2,4,,53,,1,1,,7.0,2,
31456,1,1,4,80000.0,53,1.0,1,1,1.0,16.0,2,4.0
31457,1,2,4,27100.0,53,6.0,1,1,3.0,16.0,2,4.0
31458,1,1,4,,53,,1,1,,6.0,2,
31459,4,2,4,20000.0,53,,1,1,3.0,18.0,1,4.0
31460,1,2,4,13800.0,53,,1,1,6.0,16.0,2,4.0
31461,1,2,4,12000.0,53,4.0,4,2,1.0,21.0,2,4.0
31462,3,2,4,39500.0,53,1.0,1,1,6.0,16.0,2,4.0
31463,1,2,4,24000.0,53,1.0,1,1,1.0,22.0,2,4.0
31464,9,2,4,24200.0,53,1.0,1,1,4.0,19.0,2,4.0
31465,9,1,4,,53,,1,1,,8.0,2,
31466,1,1,4,35400.0,53,6.0,1,1,1.0,19.0,2,3.0
31467,9,1,4,0.0,53,5.0,1,1,1.0,21.0,2,4.0
31468,1,2,4,8000.0,53,1.0,1,1,1.0,20.0,2,4.0
31469,1,2,4,72000.0,53,1.0,1,1,1.0,19.0,2,4.0
31470,3,1,4,3000.0,53,,1,1,3.0,16.0,1,4.0
31471,9,2,4,200000.0,53,1.0,5,2,1.0,23.0,2,4.0
31472,1,2,4,78700.0,53,1.0,1,1,1.0,22.0,1,4.0
31473,1,1,4,,53,,1,1,,,2,
31474,1,2,4,9900.0,53,,1,1,3.0,16.0,2,4.0
31475,9,1,4,0.0,53,,1,1,6.0,12.0,2,
31476,1,2,4,8600.0,53,,1,1,1.0,13.0,2,4.0
31477,1,2,4,,53,,1,1,,2.0,2,
31478,6,1,4,13000.0,53,7.0,5,2,1.0,22.0,2,4.0
31479,1,1,4,180000.0,53,1.0,1,1,1.0,21.0,2,4.0
31480,1,1,4,6000.0,53,1.0,3,1,2.0,19.0,2,4.0
31481,9,1,4,29650.0,53,1.0,1,1,1.0,16.0,2,3.0
31482,1,1,4,150000.0,53,1.0,1,1,1.0,21.0,2,4.0
31483,1,2,4,50000.0,53,1.0,1,1,6.0,19.0,2,4.0
31484,1,2,4,14400.0,53,,1,1,4.0,16.0,1,4.0
31485,8,2,4,20000.0,53,7.0,1,1,6.0,21.0,2,4.0
31486,1,1,4,80000.0,53,7.0,1,1,6.0,21.0,2,4.0
31487,1,2,4,6300.0,53,,1,1,1.0,20.0,2,4.0
31488,1,2,4,3000.0,53,6.0,1,1,4.0,16.0,2,4.0
31489,1,1,4,24500.0,53,1.0,1,1,6.0,20.0,2,4.0
31490,1,2,4,26000.0,53,,1,1,1.0,21.0,1,4.0
31491,1,1,4,14000.0,53,1.0,1,1,6.0,19.0,2,4.0
31492,9,2,4,0.0,53,,1,1,6.0,12.0,2,
31493,1,2,4,,53,,1,1,,3.0,2,
31494,1,2,4,,53,,1,1,,2.0,2,
31495,1,2,4,55500.0,53,6.0,1,1,1.0,16.0,2,4.0
31496,8,1,4,,53,,1,1,,1.0,2,
31497,1,2,4,0.0,53,1.0,1,1,6.0,16.0,1,4.0
31498,1,1,4,105100.0,53,1.0,1,1,1.0,21.0,2,4.0
31499,1,2,4,21500.0,53,,1,1,4.0,17.0,2,4.0
31500,1,1,4,20000.0,53,3.0,1,1,1.0,21.0,1,4.0
31501,9,1,4,38700.0,53,1.0,1,1,6.0,19.0,2,4.0
31502,1,2,4,225100.0,53,1.0,1,1,1.0,23.0,2,4.0
31503,1,1,4,100000.0,53,2.0,1,1,4.0,21.0,2,4.0
31504,1,2,4,0.0,53,,5,2,1.0,18.0,1,4.0
31505,6,1,4,0.0,53,,5,2,6.0,21.0,2,4.0
31506,3,2,4,36630.0,53,,1,1,3.0,19.0,2,4.0
31507,1,1,4,54700.0,53,1.0,1,1,1.0,21.0,2,4.0
31508,1,1,4,92200.0,53,1.0,1,1,6.0,1.0,2,4.0
31509,1,1,4,26300.0,53,,1,1,1.0,12.0,1,4.0
31510,1,2,4,,53,,1,1,,,2,
31511,1,2,4,,53,,1,1,,,2,
31512,1,1,4,102000.0,53,1.0,1,1,1.0,21.0,2,4.0
31513,1,1,4,,53,,1,1,,,2,
31514,1,1,4,,53,,1,1,,3.0,2,
31515,4,1,4,9450.0,53,,1,1,6.0,16.0,1,4.0
31516,7,1,4,0.0,53,,1,1,6.0,11.0,2,
31517,1,2,4,0.0,53,,1,1,1.0,22.0,2,4.0
31518,6,1,4,,53,,1,1,,6.0,2,
31519,1,2,4,19000.0,53,1.0,1,1,6.0,19.0,2,4.0
31520,1,2,4,0.0,53,,4,2,6.0,20.0,2,4.0
31521,8,1,4,0.0,53,1.0,5,2,2.0,11.0,2,4.0
31522,1,2,4,,53,,1,1,,5.0,2,
31523,1,2,4,30000.0,53,6.0,1,1,1.0,22.0,2,4.0
31524,1,2,4,115000.0,53,4.0,1,1,1.0,21.0,2,4.0
31525,6,2,4,5000.0,53,,5,2,5.0,15.0,1,4.0
31526,1,2,4,25000.0,53,1.0,1,1,6.0,18.0,2,4.0
31527,1,1,4,,53,,1,1,,5.0,2,
31528,1,1,4,14400.0,53,,1,1,1.0,22.0,2,2.0
31529,1,2,4,,53,,1,1,,2.0,2,
31530,9,1,4,62000.0,53,1.0,1,1,1.0,20.0,2,4.0
31531,1,2,4,138000.0,53,1.0,1,1,1.0,19.0,2,4.0
31532,1,1,4,10000.0,53,1.0,1,1,6.0,20.0,2,4.0
31533,1,1,4,94500.0,53,7.0,1,1,1.0,22.0,2,2.0
31534,1,1,4,,53,,1,1,,4.0,2,
31535,6,1,4,397000.0,53,1.0,5,2,1.0,22.0,2,4.0
31536,1,2,4,6000.0,53,1.0,1,1,6.0,13.0,2,4.0
31537,1,1,4,,53,,1,1,,8.0,2,
31538,1,1,4,29000.0,53,1.0,1,1,6.0,19.0,2,4.0
31539,1,1,4,0.0,53,,1,1,6.0,14.0,2,
31540,9,1,4,20000.0,53,1.0,5,2,1.0,1.0,2,4.0
31541,1,1,4,14400.0,53,8.0,1,1,6.0,20.0,1,2.0
31542,1,1,4,12500.0,53,,1,1,6.0,13.0,1,4.0
31543,1,1,4,10800.0,53,,1,1,4.0,17.0,2,4.0
31544,1,2,4,82000.0,53,2.0,1,1,4.0,21.0,2,4.0
31545,1,2,4,,53,,1,1,,2.0,2,
31546,1,1,4,48000.0,53,1.0,1,1,6.0,16.0,2,4.0
31547,1,1,4,20180.0,53,6.0,1,1,1.0,21.0,2,4.0
31548,1,2,4,40000.0,53,4.0,1,1,1.0,21.0,2,4.0
31549,9,1,4,74900.0,53,1.0,1,1,1.0,18.0,2,4.0
31550,1,2,4,12100.0,53,,1,1,1.0,16.0,2,4.0
31551,1,2,4,11000.0,53,,1,1,1.0,21.0,2,4.0
31552,2,2,4,37000.0,53,1.0,1,1,1.0,20.0,2,4.0
31553,1,1,4,61600.0,53,1.0,1,1,1.0,21.0,2,2.0
31554,1,2,4,75000.0,53,3.0,5,2,4.0,20.0,2,4.0
